id,customer,product,price,sale_date
4197,William Smith,Monitor,843.9,2024-03-29
4198,Tommy Fleming,Monitor,643.86,2023-09-10
4199,Carol Johnson,Monitor,983.26,2025-01-07
4200,David Roth,Laptop,715.96,2025-06-13
4201,Angela Thompson,Mouse,500.03,2023-08-02
4202,Chad Kim,Monitor,112.93,2024-03-18
4203,Kylie Wiggins,Camera,565.06,2023-09-14
4204,Jason Burnett,Speaker,610.56,2025-06-03
4205,Brian Lewis,Speaker,51.68,2025-01-08
4206,Shawn Levy,Laptop,579.87,2024-11-22
4207,Debbie Schultz,Keyboard,367.09,2024-10-26
4208,Douglas Blanchard,Mouse,427.61,2024-07-26
4209,Michele Richard,Smartphone,353.83,2024-07-05
4210,Tara Erickson,Camera,577.61,2024-10-06
4211,Alfred Hall,Speaker,815.03,2025-01-31
4212,Adam Long,Speaker,not_a_price,2025-07-01
4213,Tracy Mejia,Smartphone,634.22,2023-08-10
4214,Lauren Smith,Monitor,921.46,2024-04-12
4215,Sherry Patterson,Camera,850.94,2024-08-06
4216,Paige Brown,Tablet,358.85,2024-09-01
4217,Susan Moses,UNKNOWN_PRODUCT,451.55,2025-07-26
4218,Luis Mcclain,Monitor,770.93,2025-07-03
4219,Peter Sanchez,Printer,773.1,2024-05-01
4220,Brianna Ward,Tablet,743.3,2023-09-22
4221,Victor Hudson,Headphones,846.27,2024-09-27
4222,Jennifer Patterson,Tablet,358.29,2025-05-31
4223,Amy Payne,Keyboard,323.37,2025-01-07
4224,Andrew Dominguez,Laptop,643.06,2024-01-25
4225,Derek Frazier,Camera,643.08,2025-01-06
4226,Mary Hudson,Keyboard,272.03,2024-02-29
4227,Tracey Brooks,Tablet,343.63,2024-01-13
4228,John Bennett,Tablet,757.22,2025-04-12
4229,Garrett Robinson,Tablet,25.77,2024-11-06
4230,Angel Lewis,Monitor,909.74,2024-05-05
4231,Steven White,Printer,303.24,2023-10-18
4232,Catherine Brown,Headphones,403.99,2023-12-16
4233,Michaela Hernandez,Keyboard,102.43,2025-02-28
4234,Scott Jones,Speaker,853.69,2025-01-21
4235,Andrew Jacobson,Tablet,537.5,2024-06-05
4236,Heather Smith,Speaker,112.59,2025-02-10
4237,Susan Dixon,Monitor,617.29,2024-01-26
4238,Steven Davis,Tablet,999.44,2024-05-14
4239,Chad Pennington,Smartphone,253.44,2024-02-23
4240,Tina Mclean,Monitor,36.1,2024-06-30
4241,Whitney Hawkins,Keyboard,252.9,2025-07-19
4242,Scott Valencia,Keyboard,153.92,2023-10-05
4243,Linda Henderson,Smartphone,858.96,2023-12-02
4244,Troy Allen,Camera,420.38,2024-12-04
4245,Rebecca Dyer,Mouse,200.32,2023-11-13
4246,Joseph Jones,Printer,585.09,2024-07-04
4247,Alexander Larson,Speaker,749.32,2023-08-02
4248,Brandon Cooper,Tablet,805.39,2023-11-28
4249,Krista White,Tablet,370.87,2024-06-12
4250,Annette Pope,Keyboard,326.95,2025-01-13
4251,Harold Lozano,Headphones,328.45,2025-02-26
4252,Susan Sharp,Keyboard,797.6,2024-12-15
4253,Jessica Mejia,Laptop,981.2,2024-08-03
4254,Jacob Pierce,Printer,711.27,2023-09-30
4255,Emily Brady,Laptop,809.18,2024-12-18
4256,Michael Davis,Tablet,720.39,2024-09-11
4257,Anthony Riddle,Printer,822.87,2024-04-06
4258,Joseph Stokes,Monitor,578.52,2024-10-16
4259,Joshua Bennett,Mouse,443.49,2025-06-21
4260,Lauren Nolan,Laptop,953.63,2025-03-11
4261,Tyrone Collins,Printer,453.98,2023-09-10
4262,Jose Jackson,Tablet,481.86,2025-02-03
4263,Anthony Arnold,Laptop,685.19,2024-10-24
4264,Lori Roberson,Monitor,574.06,2024-01-16
4265,Brittney King,Smartphone,716.48,2024-02-20
4266,Mr. Daniel Anderson,Headphones,986.34,2025-01-30
4267,Ashley Fisher,Camera,316.73,2025-06-28
4268,Lance Gonzalez,Monitor,337.23,2023-08-09
4269,Mark Smith,Printer,946.81,2023-08-28
4270,Anthony Giles,Printer,980.38,2024-12-22
4271,Carlos Love,Smartphone,971.18,2024-07-31
4272,Bethany Liu,Tablet,591.57,2024-01-27
4273,Amanda Frank,Laptop,617.71,2023-11-05
4274,George Williams,Headphones,735.23,2024-02-03
4275,Michael Summers,Mouse,776.0,2024-04-09
4276,Crystal Clayton,Headphones,39.19,2024-07-01
4277,Steven Davis,Laptop,338.47,2024-08-28
4278,Benjamin Johnson,Speaker,578.26,2023-11-28
4279,Jennifer Stephenson,Speaker,806.86,2024-12-15
4280,Julie Gray,Camera,147.12,2024-10-19
4281,Caitlin Curry,Laptop,318.08,2024-08-24
4282,Richard Baker,Speaker,880.27,2025-04-08
4283,Samantha Jones,Headphones,267.9,2024-05-10
4284,Keith Solis,Tablet,985.78,2023-12-28
4285,John Mason,Tablet,457.21,2024-04-26
4286,Isabella Randall,Monitor,30.2,2025-04-08
4287,Julia Mullins,Printer,68.55,2025-05-14
4288,Michael Spears,Headphones,11.71,2023-10-02
4289,Jennifer Ward,Smartphone,14.61,2024-03-10
4290,Phillip Scott,Smartphone,802.04,2024-11-23
4291,Jeffrey Petty,Tablet,860.77,2024-12-14
4292,Chelsea Walker,Keyboard,640.12,2024-06-01
4293,Matthew Bennett,Printer,226.19,2024-06-28
4294,Christopher Taylor,Headphones,603.72,2025-05-07
4295,Edward Thomas,Camera,709.3,2024-01-07
4296,Chad Poole,Headphones,512.26,2024-04-09
4297,,Camera,40.04,2023-11-20
4298,Sarah Fields,Monitor,935.68,2025-06-30
4299,Katherine Downs,Headphones,594.21,2025-06-26
4300,Natalie Conrad,Laptop,502.67,2023-11-17
4301,Eric Hoover,Mouse,920.8,2023-10-02
4302,Melanie Baker,Printer,833.45,2023-12-26
4303,David Anderson,Laptop,672.02,2025-07-07
4304,Theresa Dickson MD,Keyboard,372.04,2024-04-25
4305,Joseph Walker,Camera,196.46,2024-02-08
4306,Robert Lamb,Tablet,68.04,2024-01-25
4307,Ruben Charles,Camera,812.8,2024-08-22
4308,James Higgins,Mouse,107.79,2024-04-28
4309,Nicholas Hendricks,Tablet,912.75,2024-09-17
4310,Gary Chavez,Printer,526.46,2024-10-03
4311,Rebecca Adams,Keyboard,289.74,2025-02-16
4312,Madison Arroyo,Keyboard,300.03,2024-04-21
4313,Jacob Kennedy,Speaker,440.79,2025-04-19
4314,Timothy Wheeler,Smartphone,496.33,2024-08-03
4315,Amy Clark,Camera,613.57,2024-02-22
4316,Greg Wood,Monitor,773.13,2024-08-27
4317,Laura Schaefer,Printer,832.94,2025-06-16
4318,Elizabeth Miller,Laptop,314.05,2024-04-07
4319,Linda Morris,Mouse,547.36,2025-06-19
4320,Jennifer Richard,Smartphone,538.95,
4321,Cynthia Chavez,Speaker,196.36,2025-07-18
4322,Jacob Love,Smartphone,825.51,2025-07-23
4323,James Fitzpatrick,Speaker,741.15,2024-02-27
4324,Dr. Marie Silva MD,Headphones,513.66,2025-05-18
4325,Ruth Turner,Smartphone,911.56,2024-03-20
4326,Nathan Brown,Headphones,893.43,2024-09-19
4327,Randy Perez,Laptop,716.89,2025-07-04
4328,Alicia Ferguson,UNKNOWN_PRODUCT,644.02,2024-12-15
4329,Todd Short,Keyboard,901.32,2025-06-04
4330,Bryan Richardson,Monitor,14.69,2024-09-06
4331,Timothy Campbell,Tablet,984.56,2023-11-24
4332,Wayne Ramirez,Keyboard,378.07,2025-05-18
4333,Taylor Salinas,Smartphone,164.37,2024-02-07
4334,Marie Shelton,Mouse,671.85,2023-09-06
4335,Marvin Martin DDS,Speaker,683.59,2025-03-20
4336,Joseph Hogan,Monitor,212.83,2025-05-02
4337,Courtney Wallace,UNKNOWN_PRODUCT,415.11,2024-06-28
4338,Jennifer Nguyen,Speaker,285.31,2023-12-17
4339,Brian Bartlett,UNKNOWN_PRODUCT,260.89,2024-11-16
4340,Phillip Graves,Smartphone,699.04,2025-03-19
4341,Tara Brown,Keyboard,79.82,2025-06-10
4342,Matthew Barrett,Headphones,903.19,2023-09-04
4343,Christian Gates,Headphones,541.57,2023-12-10
4344,Eric Flores,Monitor,955.76,2024-11-28
4345,Barbara Johnson,Speaker,291.96,2024-03-09
4346,Melissa Martinez,Mouse,268.88,2025-06-03
4347,Kendra Burton,Speaker,824.65,2023-10-04
4348,Susan Gonzalez MD,Laptop,559.2,2024-10-29
4349,Christian Rowe,UNKNOWN_PRODUCT,523.04,2023-12-08
4350,Lindsay Lopez,UNKNOWN_PRODUCT,120.29,2025-01-13
4351,Rachel Cooper,Headphones,92.77,2025-01-08
4352,Heather Barry,Laptop,249.33,2024-11-25
4353,David Jackson,Camera,740.96,2024-11-11
4354,Jessica Lyons,Smartphone,666.25,2023-12-18
4355,Lisa Smith,Keyboard,770.86,2024-04-23
4356,Michael Kline,Smartphone,573.11,2025-03-31
4357,Courtney Perez,Tablet,860.89,2024-06-09
4358,Valerie Harrison,Headphones,356.62,2023-10-07
4359,William Williams,Smartphone,397.4,2023-12-17
4360,Rachel Martinez,Monitor,510.54,2024-08-05
4361,Scott James,Keyboard,342.53,2023-10-13
4362,Christopher Garcia DDS,Smartphone,872.62,2025-06-28
4363,Mrs. Tonya Byrd,Keyboard,605.64,2024-11-06
4364,Brandon Trevino,Headphones,151.93,2024-12-01
4365,Jessica Zimmerman,Smartphone,120.25,2024-02-09
4366,Peggy Mendoza,Printer,538.93,2024-03-26
4367,Bonnie Clark,Headphones,726.84,2025-07-10
4368,Michael Hernandez,Smartphone,152.05,2025-06-28
4369,,Keyboard,15.84,2025-02-03
4370,Zachary Reed,Speaker,771.01,2025-07-25
4371,,Keyboard,764.55,2024-11-30
4372,Shannon White,Smartphone,652.37,2025-07-02
4373,James Nicholson,Mouse,648.34,2024-10-26
4374,Christine Douglas DVM,Mouse,392.9,2024-01-26
4375,Rachel Mendoza,Keyboard,686.05,2025-03-07
4376,Matthew Schmidt,Tablet,980.33,2024-02-16
4377,Katherine Garcia,Camera,920.23,2024-01-21
4378,Mr. Scott Dodson,Printer,880.65,2025-02-16
4379,Erica Smith,Monitor,640.72,2024-11-26
4380,James Morales,Speaker,999.15,2023-09-12
4381,Mary Perez,Tablet,742.61,2025-03-29
4382,Jacob Brown,Monitor,152.54,2025-01-16
4383,Amanda Flores,Printer,853.17,2024-09-20
4384,Taylor Keller,Headphones,841.73,2024-04-27
4385,Nathan Jones,Speaker,426.93,2024-09-18
4386,Gloria Patterson,Camera,449.45,2023-08-14
4387,Anna Le,Tablet,344.42,2024-10-08
4388,Frank Payne,Headphones,726.07,2024-04-19
4389,John Smith,Keyboard,715.46,2023-11-10
4390,Jeffrey Moore,Mouse,369.78,2023-08-12
4391,Marissa Davis,Speaker,381.07,2025-01-15
4392,Eric Everett,Speaker,149.92,2024-09-22
4393,Jessica Potts,Camera,307.32,2024-05-22
4394,Maria Sullivan,Mouse,418.0,2024-09-19
4395,Cindy Martin,Tablet,556.18,2024-07-25
4396,Mr. Lance Townsend,Speaker,937.75,2023-11-06
4397,Megan Johnson,Camera,33.6,2025-07-03
4398,Tracey Nichols,Mouse,670.32,2024-07-14
4399,Heather Pittman,Mouse,771.55,2025-06-16
4400,Melinda Mccullough,Mouse,784.04,2024-12-24
4401,Brian Davis,Speaker,323.33,2025-02-14
4402,Colin Mckay,Headphones,764.99,2024-12-05
4403,Mallory White,Mouse,933.69,2023-11-01
4404,Bryan Jones,Smartphone,679.43,2025-04-08
4405,Katelyn Gray,Laptop,31.25,2025-07-28
4406,Joy Dorsey,Smartphone,338.19,2024-07-17
4407,April Fisher,Tablet,210.98,2024-09-15
4408,Eric Ortega,Keyboard,314.49,2024-06-15
4409,Kenneth Watkins,Mouse,910.15,2025-06-06
4410,Ann Velasquez,Camera,480.34,2024-05-09
4411,Michael Johnson,Monitor,310.21,2025-04-20
4412,Jason Gomez,Headphones,901.81,2024-12-24
4413,Andrew Stevenson,Speaker,127.26,2025-07-14
4414,Lisa Mccarty,Speaker,166.7,2024-06-19
4415,Mark Santos,Camera,702.86,2023-11-10
4416,Courtney Harris,Keyboard,976.36,2024-12-21
4417,Michelle White,Headphones,910.09,2024-04-13
4418,Christopher Gutierrez,Smartphone,144.24,2023-12-30
4419,William Castaneda,Speaker,482.11,2024-10-23
4420,Lisa Hansen,Mouse,691.24,2024-09-21
4421,James Livingston,Camera,589.04,2024-05-30
4422,Edwin Rivera,Smartphone,970.59,2024-02-09
4423,Tammy Mcgee,Mouse,350.39,2024-03-13
4424,Benjamin Mosley,Laptop,887.63,2024-10-22
4425,Timothy Chapman,Headphones,627.79,2025-02-02
4426,Michael Hodge,Headphones,119.86,2024-02-19
4427,Darrell Ibarra,Keyboard,961.96,2025-05-04
4428,Joseph Lowe,Laptop,361.16,2024-11-24
4429,Brianna Williams,Camera,25.8,2024-03-28
4430,Larry Woods,Speaker,991.78,2025-06-15
4431,Maureen Patel PhD,Monitor,200.1,2024-08-17
4432,Debra Wright,Printer,905.24,
4433,Steven Duncan,Headphones,61.49,2023-11-04
4434,Ashley Mendoza,Monitor,270.48,2023-09-02
4435,Steven Stone,Tablet,50.05,2023-12-20
4436,Rachel Wood,Camera,662.82,2024-07-12
4437,Shannon Martinez,Smartphone,139.34,2024-01-27
4438,Donald Reynolds,Mouse,20.57,2024-03-11
4439,Brittany Carr,Monitor,386.86,2024-09-19
4440,Brenda Mclaughlin,Speaker,394.51,2024-04-18
4441,Brian Gross,Monitor,699.89,2024-07-04
4442,Sharon Rice,Printer,855.09,2024-10-09
4443,Kevin Burton,Speaker,710.21,2025-04-06
4444,Kristi Jordan,Tablet,721.93,2025-03-13
4445,Lisa Blackburn,Camera,288.82,2024-02-08
4446,Edwin Green,Camera,919.59,2024-03-28
4447,Bradley Walker,Tablet,862.86,2024-09-01
4448,Stephen Phillips,Smartphone,812.65,2023-12-14
4449,Brooke Lambert,Laptop,250.53,2023-11-09
4450,Chloe Ellis,Laptop,162.47,2023-12-13
4451,,Laptop,865.05,2024-01-18
4452,Kevin Gordon,Tablet,871.46,2024-12-20
4453,Jennifer Underwood,Headphones,586.93,2025-03-31
4454,Rick Hinton,Camera,634.69,2024-11-19
4455,Stephanie Carroll,Laptop,616.44,2024-02-23
4456,Tina Hernandez,Headphones,207.53,2025-03-12
4457,Matthew Freeman,Laptop,193.72,2025-05-13
4458,Dennis Chaney,Laptop,13.8,2024-03-09
4459,Amy Perez,Keyboard,218.12,2025-03-04
4460,Theresa Martin,Speaker,327.2,2025-03-19
4461,Diana Myers,Camera,819.38,2023-12-12
4462,Monica Molina,Camera,609.4,2025-02-06
4463,Casey Mcknight,Monitor,734.25,2024-10-30
4464,Chad Taylor,Smartphone,448.09,2024-05-21
4465,Cindy Rich MD,Laptop,184.09,2024-01-09
4466,John Jones,Headphones,879.39,2024-12-20
4467,Jessica Bryant,Keyboard,702.97,2025-06-13
4468,Scott Thomas,Laptop,196.32,2024-07-16
4469,Nicole Edwards,Keyboard,170.8,2025-05-19
4470,Donald Wood,Mouse,303.75,2023-09-11
4471,Carrie Hall,Monitor,226.08,2024-09-30
4472,Rose Jackson,Tablet,738.09,2023-08-23
4473,Thomas Sparks,Monitor,288.63,2023-09-05
4474,Judy Potts,Smartphone,72.16,2025-03-08
4475,Rebecca Lowery,Smartphone,623.65,2023-08-13
4476,Christopher Martin,Laptop,677.29,2025-03-06
4477,Stanley Brown,Camera,21.88,2025-03-19
4478,Sydney Green,Laptop,325.21,2025-05-08
4479,Ricardo Garcia,Tablet,701.1,2025-06-02
4480,Melissa Morris,Laptop,573.51,2024-02-08
4481,Richard Burke,Tablet,456.28,2025-04-23
4482,Amber Ward,Camera,376.74,2024-08-31
4483,Tami Moore,Camera,320.34,2024-12-09
4484,Gina Brennan,Keyboard,235.83,2023-09-17
4485,Kyle Lang,Tablet,415.64,2024-10-02
4486,Janice Chang,Tablet,924.21,2024-02-23
4487,Jonathon Stevenson,Speaker,468.99,2025-06-24
4488,Mr. Jerry Hammond,Camera,161.16,2023-09-26
4489,Carlos Miller,Speaker,not_a_price,2023-09-05
4490,Tracy Williams,Tablet,387.64,2024-12-23
4491,Ms. Renee Newton,Headphones,not_a_price,2023-09-07
4492,Vanessa Jones,Headphones,597.01,2025-04-18
4493,Kari Steele,Laptop,26.23,2025-03-07
4494,Linda Gomez,UNKNOWN_PRODUCT,343.94,2024-10-04
4495,Darlene Kelly,Headphones,310.49,2024-10-12
4496,Stephanie Rodriguez,Printer,284.89,2023-10-15
4497,Taylor Dougherty,Mouse,726.49,2025-01-30
4498,Justin White,Headphones,492.47,2023-08-17
4499,Brittany Rodriguez,Tablet,961.83,2023-12-08
4500,Melinda Green,Tablet,708.96,2025-05-05
4501,Tyler Stout,Headphones,242.8,2025-01-23
4502,Joshua Gonzalez,Keyboard,422.18,
4503,Jeremy Stein,Headphones,345.19,2023-08-15
4504,Kelly Romero,Mouse,434.71,2024-09-29
4505,Devin Smith,Headphones,534.34,2023-12-01
4506,Lisa Gray,Tablet,809.05,2024-08-06
4507,Logan Golden,Tablet,569.67,2023-12-18
4508,Kathleen Hanson,Smartphone,452.61,2025-05-23
4509,Mark Clark,Keyboard,945.13,2025-06-24
4510,Emily Hall,Tablet,637.53,2023-12-15
4511,Kara Norton,Camera,788.94,2023-11-26
4512,Christian Barnes,Mouse,795.88,2025-05-10
4513,Bradley Pacheco,Headphones,965.82,2023-11-07
4514,Laura Pennington,Mouse,971.42,2023-11-20
4515,Benjamin Glass,Mouse,613.29,2025-06-30
4516,Colleen Hernandez,Keyboard,493.7,2024-03-21
4517,Meredith Morales,Smartphone,320.33,2024-06-15
4518,Nathan Moore,Speaker,752.69,2024-05-26
4519,Miranda Beck,Laptop,533.94,2025-06-29
4520,James Rogers,Monitor,76.26,2024-02-07
4521,Maria Arnold,Keyboard,793.37,2023-10-11
4522,Brian Pena,Headphones,370.14,2025-02-07
4523,Dominic Ferguson,Camera,254.12,2025-04-15
4524,Brooke Fuentes,Tablet,362.61,2023-10-02
4525,Anna Poole,Printer,154.66,2025-02-23
4526,Edward Bates,Tablet,489.85,2025-05-08
4527,Kimberly Kane,Printer,208.06,2024-09-02
4528,Wendy Evans,Keyboard,958.15,2023-08-08
4529,Ashley Murphy,Laptop,302.66,2024-09-11
4530,Eric Torres,Keyboard,528.27,2023-11-07
4531,April Norton,Keyboard,792.8,2023-12-09
4532,Suzanne Jimenez,Smartphone,305.2,2024-11-10
4533,Dr. Joseph Parsons,Monitor,35.03,2025-07-03
4534,Diane Berg,Speaker,87.92,2025-01-30
4535,Barbara Graham,Headphones,452.22,2023-11-04
4536,Christopher Bishop,Headphones,597.91,2025-01-05
4537,Charles Jones,Laptop,937.53,2023-12-13
4538,Austin Mitchell,Keyboard,709.23,2024-10-22
4539,Rebecca Rodriguez,Headphones,590.62,2025-01-18
4540,Sylvia Carroll,Smartphone,132.68,2025-04-23
4541,Ann Huffman,Printer,482.33,2024-06-23
4542,Jennifer Lynch,Speaker,554.63,2025-07-16
4543,Michael Davis,Tablet,401.58,2023-11-27
4544,Ashley Dunn,Smartphone,647.18,2023-09-12
4545,Jennifer Smith,Mouse,48.99,2024-12-17
4546,Aaron Smith,Headphones,501.71,2025-06-16
4547,Kimberly Lee,Headphones,160.05,2024-05-17
4548,April Welch,Keyboard,100.94,2024-03-27
4549,David Moreno,Tablet,344.78,2024-01-20
4550,Taylor Tran,Laptop,497.53,2023-11-28
4551,Robert Jackson,Printer,422.19,2025-02-20
4552,Amy Hayes,Headphones,552.62,2024-08-26
4553,Rodney Avila,Keyboard,454.01,2025-06-14
4554,Cassandra Peters,Monitor,235.12,2025-05-13
4555,Kathryn Orozco,Printer,33.98,2024-12-06
4556,Christina Olsen,Keyboard,not_a_price,2024-05-25
4557,Kathy Reid,Headphones,954.88,2025-05-08
4558,Susan Brady,Tablet,329.72,2025-02-13
4559,Jesse Wright,Speaker,29.06,2024-09-08
4560,Ashley Dudley,Camera,33.28,2023-12-18
4561,,Speaker,554.53,2024-01-13
4562,Annette Fernandez,Keyboard,237.21,2024-08-07
4563,Hannah Lopez,Tablet,704.81,2025-01-21
4564,Amy Woods,Tablet,514.06,2024-12-31
4565,Teresa Smith,Speaker,220.65,2025-06-28
4566,Mr. Matthew Henderson,Mouse,288.6,2024-11-03
4567,Kevin Smith,Printer,394.54,2025-05-20
4568,Ashlee Pena,Mouse,263.72,2024-02-12
4569,Lisa Mcdonald,Monitor,398.71,2024-06-21
4570,Joe Gordon,Camera,38.53,2023-10-21
4571,Jennifer Castaneda,Printer,772.32,2024-11-14
4572,Elizabeth Guerrero,Laptop,51.24,2023-12-10
4573,Wanda Short,Keyboard,208.14,2023-11-20
4574,Jacob Ashley,Monitor,834.6,2024-05-19
4575,Christopher Kane,Mouse,819.68,2024-09-25
4576,Franklin Harris,Smartphone,651.35,2024-10-25
4577,,Monitor,224.64,2024-03-27
4578,Megan Fuller,Keyboard,831.29,2023-08-08
4579,Edward Taylor,Keyboard,504.6,2025-04-22
4580,Derrick Alvarez,Tablet,463.31,2025-02-11
4581,Kevin Shea,Headphones,921.61,2023-09-17
4582,Malik Washington,Mouse,292.49,2024-09-16
4583,Linda Parker,Keyboard,86.9,2024-12-10
4584,Harold Williamson,Smartphone,854.15,2024-09-22
4585,Bernard Hicks,Smartphone,947.32,2025-03-10
4586,Sarah Rodriguez,Monitor,450.61,2024-07-04
4587,Jimmy Acevedo,Headphones,106.26,2024-04-08
4588,Kevin Stokes,Keyboard,971.23,2023-10-19
4589,Ricardo Ferguson,Tablet,85.34,2024-02-11
4590,,Smartphone,304.5,2024-11-11
4591,Sheri Murphy,Monitor,150.42,2023-12-04
4592,Victoria Martin,Keyboard,129.12,2023-11-12
4593,James Roberts,Smartphone,881.49,2024-10-14
4594,Ryan White,Headphones,24.2,2024-08-26
4595,Joseph Carrillo,Keyboard,460.69,2023-08-02
4596,Laura Lee,UNKNOWN_PRODUCT,280.4,2024-11-30
4597,John Estrada,Laptop,734.12,2024-08-31
4598,Kurt Wells,Laptop,403.56,2025-04-02
4599,Ashley Bailey,Smartphone,502.45,2025-07-21
4600,,Speaker,183.27,2025-02-28
4601,Amber Lewis,Laptop,959.83,2024-12-10
4602,Olivia Powell,Monitor,721.68,2024-10-07
4603,Linda Newman,Monitor,34.17,2023-08-14
4604,Heather Carter,Keyboard,242.47,2024-09-12
4605,Cheryl Gonzales,UNKNOWN_PRODUCT,995.88,2024-08-31
4606,Wanda Reynolds,Printer,952.62,2024-09-21
4607,Karen Le,Keyboard,718.41,2023-08-16
4608,John Perry,Monitor,370.39,2024-11-13
4609,Brian Christensen,Camera,822.51,2024-06-09
4610,Barbara Hall,Tablet,662.02,2025-06-03
4611,Wayne Anderson,Printer,545.36,2024-10-10
4612,John Ortega,Tablet,412.93,2025-06-29
4613,Tanya Cardenas,Tablet,472.81,2024-05-01
4614,Andrew Thomas,Monitor,156.16,2025-02-20
4615,Thomas Carr,Camera,678.95,2024-06-15
4616,Ethan Coleman,Speaker,95.58,2023-12-10
4617,Catherine Lynch,Headphones,339.48,2024-03-31
4618,Mark Keller,Camera,456.26,2024-06-18
4619,Jonathan Castillo,Headphones,890.84,2024-05-12
4620,Melinda Nguyen,Headphones,602.8,2024-10-11
4621,Erika Davis,Headphones,852.59,2025-03-26
4622,Danny Smith,Keyboard,826.44,2025-03-31
4623,Donna Chandler,Speaker,881.92,2024-01-08
4624,Ronald Lam,Printer,51.56,2023-09-12
4625,Jennifer Barrett,Smartphone,262.17,2025-06-23
4626,Andrea Love,Headphones,742.31,2024-07-12
4627,Margaret Schultz,Tablet,494.29,2024-07-05
4628,Raymond Herrera,Tablet,552.97,2024-09-03
4629,Gregory Morris,Speaker,226.88,2024-12-07
4630,Carolyn Silva,Speaker,690.92,2024-03-12
4631,Hannah Marquez,Keyboard,644.06,2024-03-17
4632,William Murphy,Keyboard,719.04,2024-04-27
4633,Austin Rogers,Printer,801.94,2023-09-09
4634,Amber Parker,Laptop,697.99,2023-10-08
4635,Eric Ruiz,Speaker,309.83,2025-02-10
4636,Heather Thomas,Laptop,952.04,2024-06-17
4637,Natalie Oconnor,Smartphone,40.79,2023-10-22
4638,Julia Kelly,Headphones,829.38,2024-03-08
4639,Laura Gonzalez,Laptop,260.9,2024-02-29
4640,Christina Cook,Speaker,945.43,2024-07-23
4641,Courtney Martinez,Smartphone,700.84,2024-01-08
4642,Richard Barker,Speaker,381.17,2024-01-24
4643,Tamara Baird,Mouse,593.79,2024-06-09
4644,John Nichols,Mouse,597.4,2023-12-07
4645,Andrea Bauer,Smartphone,504.99,2024-07-17
4646,Adam Wilcox,Monitor,703.63,2024-06-14
4647,Arthur White,Speaker,755.39,2024-06-22
4648,Gabriel Guerrero,Speaker,691.71,2025-06-09
4649,Karen Shaffer,Tablet,949.63,2024-08-10
4650,Justin Rodriguez,Smartphone,386.17,2024-06-07
4651,Eduardo Booth,Laptop,480.12,2024-07-29
4652,Jessica Gray,Laptop,252.94,2023-11-28
4653,Leah Brown,Laptop,460.14,2024-03-15
4654,James Matthews,Keyboard,607.57,2024-09-25
4655,Lori Jordan,Tablet,316.72,2025-07-12
4656,Leonard Andrews,Camera,224.39,2025-03-01
4657,Ashley Patel,Smartphone,686.99,2024-09-10
4658,Kenneth Schmidt,Smartphone,936.18,2024-01-20
4659,Michelle Martin,Printer,189.42,2024-12-28
4660,Jennifer Boyd,Mouse,394.3,2025-05-24
4661,Edward Hill,Smartphone,260.67,2025-06-17
4662,Elizabeth Potter,Printer,496.19,2025-05-21
